Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SCE Hourly Load,SCE Hourly PV Generation
11/14/2019 15:00,2019,11,14,15,16," 13,407 ",619.48
11/14/2019 16:00,2019,11,14,16,17," 13,482 ",54.66
11/14/2019 17:00,2019,11,14,17,18," 14,299 ",0.29
11/14/2019 18:00,2019,11,14,18,19," 14,201 ",0.00
11/14/2019 19:00,2019,11,14,19,20," 13,855 ",0.00
11/14/2019 20:00,2019,11,14,20,21," 13,251 ",0.00
11/14/2019 21:00,2019,11,14,21,22," 12,456 ",0.00
11/14/2019 22:00,2019,11,14,22,23," 11,600 ",0.00
11/14/2019 23:00,2019,11,14,23,24," 10,850 ",0.00
11/15/2019 0:00,2019,11,15,0,1," 10,449 ",0.00
11/15/2019 1:00,2019,11,15,1,2," 10,101 ",0.00
11/15/2019 2:00,2019,11,15,2,3," 9,920 ",0.00
11/15/2019 3:00,2019,11,15,3,4," 9,839 ",0.00
11/15/2019 4:00,2019,11,15,4,5," 10,014 ",0.00
11/15/2019 5:00,2019,11,15,5,6," 10,700 ",0.00
11/15/2019 6:00,2019,11,15,6,7," 11,665 ",15.29
11/15/2019 7:00,2019,11,15,7,8," 12,140 ",354.63
11/15/2019 8:00,2019,11,15,8,9," 12,663 ",895.28
11/15/2019 9:00,2019,11,15,9,10," 13,091 ",1311.44
11/15/2019 10:00,2019,11,15,10,11," 13,433 ",1583.34
11/15/2019 11:00,2019,11,15,11,12," 13,592 ",1718.88
11/15/2019 12:00,2019,11,15,12,13," 13,553 ",1674.18
11/15/2019 13:00,2019,11,15,13,14," 13,451 ",1489.38
11/15/2019 14:00,2019,11,15,14,15," 13,116 ",1125.91
11/15/2019 15:00,2019,11,15,15,16," 12,805 ",565.17
11/15/2019 16:00,2019,11,15,16,17," 12,799 ",36.28
11/15/2019 17:00,2019,11,15,17,18," 13,679 ",0.69
11/15/2019 18:00,2019,11,15,18,19," 13,648 ",0.00
11/15/2019 19:00,2019,11,15,19,20," 13,048 ",0.00
11/15/2019 20:00,2019,11,15,20,21," 12,622 ",0.00
11/15/2019 21:00,2019,11,15,21,22," 12,030 ",0.00
11/15/2019 22:00,2019,11,15,22,23," 11,378 ",0.00
11/15/2019 23:00,2019,11,15,23,24," 10,810 ",0.00
11/16/2019 0:00,2019,11,16,0,1," 10,396 ",0.00
11/16/2019 1:00,2019,11,16,1,2," 10,002 ",0.00
11/16/2019 2:00,2019,11,16,2,3," 9,764 ",0.00
11/16/2019 3:00,2019,11,16,3,4," 9,613 ",0.00
11/16/2019 4:00,2019,11,16,4,5," 9,686 ",0.00
11/16/2019 5:00,2019,11,16,5,6," 9,950 ",0.00
11/16/2019 6:00,2019,11,16,6,7," 10,186 ",15.29
11/16/2019 7:00,2019,11,16,7,8," 10,396 ",354.63
11/16/2019 8:00,2019,11,16,8,9," 10,866 ",895.28
11/16/2019 9:00,2019,11,16,9,10," 11,285 ",1311.44
11/16/2019 10:00,2019,11,16,10,11," 11,556 ",1583.34
11/16/2019 11:00,2019,11,16,11,12," 11,672 ",1718.88
11/16/2019 12:00,2019,11,16,12,13," 11,593 ",1674.18
11/16/2019 13:00,2019,11,16,13,14," 11,474 ",1489.38
11/16/2019 14:00,2019,11,16,14,15," 11,259 ",1125.91
11/16/2019 15:00,2019,11,16,15,16," 11,155 ",565.17
11/16/2019 16:00,2019,11,16,16,17," 11,368 ",36.28
11/16/2019 17:00,2019,11,16,17,18," 12,429 ",0.69
11/16/2019 18:00,2019,11,16,18,19," 12,496 ",0.00
11/16/2019 19:00,2019,11,16,19,20," 12,308 ",0.00
11/16/2019 20:00,2019,11,16,20,21," 12,155 ",0.00
11/16/2019 21:00,2019,11,16,21,22," 11,760 ",0.00
11/16/2019 22:00,2019,11,16,22,23," 11,344 ",0.00
11/16/2019 23:00,2019,11,16,23,24," 10,961 ",0.00
11/17/2019 0:00,2019,11,17,0,1," 10,423 ",0.00
11/17/2019 1:00,2019,11,17,1,2," 10,013 ",0.00
11/17/2019 2:00,2019,11,17,2,3," 9,783 ",0.00
11/17/2019 3:00,2019,11,17,3,4," 9,653 ",0.00
11/17/2019 4:00,2019,11,17,4,5," 9,678 ",0.00
11/17/2019 5:00,2019,11,17,5,6," 9,858 ",0.00
11/17/2019 6:00,2019,11,17,6,7," 9,823 ",15.29
11/17/2019 7:00,2019,11,17,7,8," 10,088 ",354.63
11/17/2019 8:00,2019,11,17,8,9," 10,624 ",895.28
11/17/2019 9:00,2019,11,17,9,10," 11,048 ",1311.44
11/17/2019 10:00,2019,11,17,10,11," 11,297 ",1583.34
11/17/2019 11:00,2019,11,17,11,12," 11,444 ",1718.88
11/17/2019 12:00,2019,11,17,12,13," 11,500 ",1674.18
11/17/2019 13:00,2019,11,17,13,14," 11,495 ",1489.38
11/17/2019 14:00,2019,11,17,14,15," 11,505 ",1125.91
11/17/2019 15:00,2019,11,17,15,16," 11,563 ",565.17
11/17/2019 16:00,2019,11,17,16,17," 11,819 ",36.28
11/17/2019 17:00,2019,11,17,17,18," 13,251 ",0.69
11/17/2019 18:00,2019,11,17,18,19," 13,387 ",0.00
11/17/2019 19:00,2019,11,17,19,20," 13,205 ",0.00
11/17/2019 20:00,2019,11,17,20,21," 12,807 ",0.00
11/17/2019 21:00,2019,11,17,21,22," 12,292 ",0.00
11/17/2019 22:00,2019,11,17,22,23," 11,573 ",0.00
11/17/2019 23:00,2019,11,17,23,24," 10,784 ",0.00
11/18/2019 0:00,2019,11,18,0,1," 10,235 ",0.00
11/18/2019 1:00,2019,11,18,1,2," 9,927 ",0.00
11/18/2019 2:00,2019,11,18,2,3," 9,781 ",0.00
11/18/2019 3:00,2019,11,18,3,4," 9,800 ",0.00
11/18/2019 4:00,2019,11,18,4,5," 10,126 ",0.00
11/18/2019 5:00,2019,11,18,5,6," 10,982 ",0.00
11/18/2019 6:00,2019,11,18,6,7," 12,030 ",15.29
11/18/2019 7:00,2019,11,18,7,8," 12,523 ",354.63
11/18/2019 8:00,2019,11,18,8,9," 13,042 ",895.28
11/18/2019 9:00,2019,11,18,9,10," 13,405 ",1311.44
11/18/2019 10:00,2019,11,18,10,11," 13,713 ",1583.34
11/18/2019 11:00,2019,11,18,11,12," 13,860 ",1718.88
11/18/2019 12:00,2019,11,18,12,13," 13,911 ",1674.18
11/18/2019 13:00,2019,11,18,13,14," 13,968 ",1489.38
11/18/2019 14:00,2019,11,18,14,15," 13,785 ",1125.91
11/18/2019 15:00,2019,11,18,15,16," 13,617 ",565.17
11/18/2019 16:00,2019,11,18,16,17," 13,545 ",36.28
11/18/2019 17:00,2019,11,18,17,18," 14,368 ",0.69
11/18/2019 18:00,2019,11,18,18,19," 14,267 ",0.00
11/18/2019 19:00,2019,11,18,19,20," 13,979 ",0.00
11/18/2019 20:00,2019,11,18,20,21," 13,458 ",0.00
11/18/2019 21:00,2019,11,18,21,22," 12,603 ",0.00
11/18/2019 22:00,2019,11,18,22,23," 11,790 ",0.00
11/18/2019 23:00,2019,11,18,23,24," 11,093 ",0.00
11/19/2019 0:00,2019,11,19,0,1," 10,608 ",0.00
11/19/2019 1:00,2019,11,19,1,2," 10,287 ",0.00
11/19/2019 2:00,2019,11,19,2,3," 10,053 ",0.00
11/19/2019 3:00,2019,11,19,3,4," 10,009 ",0.00
11/19/2019 4:00,2019,11,19,4,5," 10,299 ",0.00
11/19/2019 5:00,2019,11,19,5,6," 11,075 ",0.00
11/19/2019 6:00,2019,11,19,6,7," 12,153 ",15.29
11/19/2019 7:00,2019,11,19,7,8," 12,634 ",354.63
11/19/2019 8:00,2019,11,19,8,9," 13,089 ",895.28
11/19/2019 9:00,2019,11,19,9,10," 13,481 ",1311.44
11/19/2019 10:00,2019,11,19,10,11," 13,876 ",1583.34
11/19/2019 11:00,2019,11,19,11,12," 14,118 ",1718.88
11/19/2019 12:00,2019,11,19,12,13," 14,201 ",1674.18
11/19/2019 13:00,2019,11,19,13,14," 14,294 ",1489.38
11/19/2019 14:00,2019,11,19,14,15," 14,156 ",1125.91
11/19/2019 15:00,2019,11,19,15,16," 13,758 ",565.17
11/19/2019 16:00,2019,11,19,16,17," 13,486 ",36.28
11/19/2019 17:00,2019,11,19,17,18," 14,288 ",0.69
11/19/2019 18:00,2019,11,19,18,19," 14,159 ",0.00
11/19/2019 19:00,2019,11,19,19,20," 13,845 ",0.00
11/19/2019 20:00,2019,11,19,20,21," 13,305 ",0.00
11/19/2019 21:00,2019,11,19,21,22," 12,495 ",0.00
11/19/2019 22:00,2019,11,19,22,23," 11,626 ",0.00
11/19/2019 23:00,2019,11,19,23,24," 10,863 ",0.00
11/20/2019 0:00,2019,11,20,0,1," 10,534 ",0.00
11/20/2019 1:00,2019,11,20,1,2," 10,123 ",0.00
11/20/2019 2:00,2019,11,20,2,3," 9,912 ",0.00
11/20/2019 3:00,2019,11,20,3,4," 9,911 ",0.00
11/20/2019 4:00,2019,11,20,4,5," 10,112 ",0.00
11/20/2019 5:00,2019,11,20,5,6," 10,554 ",0.00
11/20/2019 6:00,2019,11,20,6,7," 11,282 ",15.29
11/20/2019 7:00,2019,11,20,7,8," 12,042 ",354.63
11/20/2019 8:00,2019,11,20,8,9," 12,762 ",895.28
11/20/2019 9:00,2019,11,20,9,10," 13,116 ",1311.44
11/20/2019 10:00,2019,11,20,10,11," 13,421 ",1583.34
11/20/2019 11:00,2019,11,20,11,12," 13,533 ",1718.88
11/20/2019 12:00,2019,11,20,12,13," 13,581 ",1674.18
11/20/2019 13:00,2019,11,20,13,14," 13,644 ",1489.38
11/20/2019 14:00,2019,11,20,14,15," 13,519 ",1125.91
11/20/2019 15:00,2019,11,20,15,16," 13,329 ",565.17
11/20/2019 16:00,2019,11,20,16,17," 13,295 ",36.28
11/20/2019 17:00,2019,11,20,17,18," 14,207 ",0.69
11/20/2019 18:00,2019,11,20,18,19," 14,119 ",0.00
11/20/2019 19:00,2019,11,20,19,20," 13,819 ",0.00
11/20/2019 20:00,2019,11,20,20,21," 13,323 ",0.00
11/20/2019 21:00,2019,11,20,21,22," 12,534 ",0.00
11/20/2019 22:00,2019,11,20,22,23," 11,648 ",0.00
11/20/2019 23:00,2019,11,20,23,24," 10,966 ",0.00
11/21/2019 0:00,2019,11,21,0,1," 10,596 ",0.00
11/21/2019 1:00,2019,11,21,1,2," 10,293 ",0.00
11/21/2019 2:00,2019,11,21,2,3," 10,049 ",0.00
11/21/2019 3:00,2019,11,21,3,4," 10,029 ",0.00
11/21/2019 4:00,2019,11,21,4,5," 10,337 ",0.00
11/21/2019 5:00,2019,11,21,5,6," 11,135 ",0.00
11/21/2019 6:00,2019,11,21,6,7," 12,211 ",15.29
11/21/2019 7:00,2019,11,21,7,8," 12,587 ",354.63
11/21/2019 8:00,2019,11,21,8,9," 12,971 ",895.28
11/21/2019 9:00,2019,11,21,9,10," 13,270 ",1311.44
11/21/2019 10:00,2019,11,21,10,11," 13,613 ",1583.34
11/21/2019 11:00,2019,11,21,11,12," 13,779 ",1718.88
11/21/2019 12:00,2019,11,21,12,13," 13,837 ",1674.18
11/21/2019 13:00,2019,11,21,13,14," 13,931 ",1489.38
11/21/2019 14:00,2019,11,21,14,15," 13,871 ",1125.91
11/21/2019 15:00,2019,11,21,15,16," 13,643 ",565.17
11/21/2019 16:00,2019,11,21,16,17," 13,403 ",36.28
11/21/2019 17:00,2019,11,21,17,18," 14,204 ",0.69
11/21/2019 18:00,2019,11,21,18,19," 14,099 ",0.00
11/21/2019 19:00,2019,11,21,19,20," 13,795 ",0.00
11/21/2019 20:00,2019,11,21,20,21," 13,260 ",0.00
11/21/2019 21:00,2019,11,21,21,22," 12,494 ",0.00
11/21/2019 22:00,2019,11,21,22,23," 11,678 ",0.00
11/21/2019 23:00,2019,11,21,23,24," 10,974 ",0.00
11/22/2019 0:00,2019,11,22,0,1," 10,591 ",0.00
11/22/2019 1:00,2019,11,22,1,2," 10,248 ",0.00
11/22/2019 2:00,2019,11,22,2,3," 10,026 ",0.00
11/22/2019 3:00,2019,11,22,3,4," 10,008 ",0.00
11/22/2019 4:00,2019,11,22,4,5," 10,273 ",0.00
11/22/2019 5:00,2019,11,22,5,6," 11,055 ",0.00
11/22/2019 6:00,2019,11,22,6,7," 12,051 ",5.15
11/22/2019 7:00,2019,11,22,7,8," 12,422 ",315.67
11/22/2019 8:00,2019,11,22,8,9," 12,813 ",903.20
11/22/2019 9:00,2019,11,22,9,10," 13,133 ",1385.48
11/22/2019 10:00,2019,11,22,10,11," 13,435 ",1696.78
11/22/2019 11:00,2019,11,22,11,12," 13,523 ",1844.27
11/22/2019 12:00,2019,11,22,12,13," 13,558 ",1783.53
11/22/2019 13:00,2019,11,22,13,14," 13,558 ",1554.22
11/22/2019 14:00,2019,11,22,14,15," 13,385 ",1155.23
11/22/2019 15:00,2019,11,22,15,16," 13,116 ",559.99
11/22/2019 16:00,2019,11,22,16,17," 12,972 ",25.98
11/22/2019 17:00,2019,11,22,17,18," 13,847 ",0.26
11/22/2019 18:00,2019,11,22,18,19," 13,687 ",0.00
11/22/2019 19:00,2019,11,22,19,20," 13,231 ",0.00
11/22/2019 20:00,2019,11,22,20,21," 12,826 ",0.00
11/22/2019 21:00,2019,11,22,21,22," 12,276 ",0.00
11/22/2019 22:00,2019,11,22,22,23," 11,541 ",0.00
11/22/2019 23:00,2019,11,22,23,24," 11,000 ",0.00
11/23/2019 0:00,2019,11,23,0,1," 10,605 ",0.00
11/23/2019 1:00,2019,11,23,1,2," 10,208 ",0.00
11/23/2019 2:00,2019,11,23,2,3," 9,964 ",0.00
11/23/2019 3:00,2019,11,23,3,4," 9,797 ",0.00
11/23/2019 4:00,2019,11,23,4,5," 9,925 ",0.00
11/23/2019 5:00,2019,11,23,5,6," 10,249 ",0.00
11/23/2019 6:00,2019,11,23,6,7," 10,575 ",5.15
11/23/2019 7:00,2019,11,23,7,8," 10,611 ",315.67
11/23/2019 8:00,2019,11,23,8,9," 11,200 ",903.20
11/23/2019 9:00,2019,11,23,9,10," 11,569 ",1385.48
11/23/2019 10:00,2019,11,23,10,11," 11,838 ",1696.78
11/23/2019 11:00,2019,11,23,11,12," 11,838 ",1844.27
11/23/2019 12:00,2019,11,23,12,13," 11,802 ",1783.53
11/23/2019 13:00,2019,11,23,13,14," 11,686 ",1554.22
11/23/2019 14:00,2019,11,23,14,15," 11,556 ",1155.23
11/23/2019 15:00,2019,11,23,15,16," 11,478 ",559.99
11/23/2019 16:00,2019,11,23,16,17," 11,831 ",25.98
11/23/2019 17:00,2019,11,23,17,18," 12,780 ",0.26
11/23/2019 18:00,2019,11,23,18,19," 12,882 ",0.00
11/23/2019 19:00,2019,11,23,19,20," 12,628 ",0.00
11/23/2019 20:00,2019,11,23,20,21," 12,326 ",0.00
11/23/2019 21:00,2019,11,23,21,22," 11,849 ",0.00
11/23/2019 22:00,2019,11,23,22,23," 11,338 ",0.00
11/23/2019 23:00,2019,11,23,23,24," 10,936 ",0.00
11/24/2019 0:00,2019,11,24,0,1," 10,352 ",0.00
11/24/2019 1:00,2019,11,24,1,2," 9,904 ",0.00
11/24/2019 2:00,2019,11,24,2,3," 9,667 ",0.00
11/24/2019 3:00,2019,11,24,3,4," 9,600 ",0.00
11/24/2019 4:00,2019,11,24,4,5," 9,602 ",0.00
11/24/2019 5:00,2019,11,24,5,6," 9,830 ",0.00
11/24/2019 6:00,2019,11,24,6,7," 9,834 ",5.15
11/24/2019 7:00,2019,11,24,7,8," 10,051 ",315.67
11/24/2019 8:00,2019,11,24,8,9," 10,560 ",903.20
11/24/2019 9:00,2019,11,24,9,10," 10,891 ",1385.48
11/24/2019 10:00,2019,11,24,10,11," 11,181 ",1696.78
11/24/2019 11:00,2019,11,24,11,12," 11,329 ",1844.27
11/24/2019 12:00,2019,11,24,12,13," 11,334 ",1783.53
11/24/2019 13:00,2019,11,24,13,14," 11,296 ",1554.22
11/24/2019 14:00,2019,11,24,14,15," 11,242 ",1155.23
11/24/2019 15:00,2019,11,24,15,16," 11,242 ",559.99
11/24/2019 16:00,2019,11,24,16,17," 11,478 ",25.98
11/24/2019 17:00,2019,11,24,17,18," 12,832 ",0.26
11/24/2019 18:00,2019,11,24,18,19," 12,987 ",0.00
11/24/2019 19:00,2019,11,24,19,20," 12,823 ",0.00
11/24/2019 20:00,2019,11,24,20,21," 12,512 ",0.00
11/24/2019 21:00,2019,11,24,21,22," 11,929 ",0.00
11/24/2019 22:00,2019,11,24,22,23," 11,306 ",0.00
11/24/2019 23:00,2019,11,24,23,24," 10,682 ",0.00
11/25/2019 0:00,2019,11,25,0,1," 10,106 ",0.00
11/25/2019 1:00,2019,11,25,1,2," 9,828 ",0.00
11/25/2019 2:00,2019,11,25,2,3," 9,658 ",0.00
11/25/2019 3:00,2019,11,25,3,4," 9,713 ",0.00
11/25/2019 4:00,2019,11,25,4,5," 9,984 ",0.00
11/25/2019 5:00,2019,11,25,5,6," 10,792 ",0.00
11/25/2019 6:00,2019,11,25,6,7," 11,801 ",5.15
11/25/2019 7:00,2019,11,25,7,8," 12,216 ",315.67
11/25/2019 8:00,2019,11,25,8,9," 12,740 ",903.20
11/25/2019 9:00,2019,11,25,9,10," 13,088 ",1385.48
11/25/2019 10:00,2019,11,25,10,11," 13,394 ",1696.78
11/25/2019 11:00,2019,11,25,11,12," 13,564 ",1844.27
11/25/2019 12:00,2019,11,25,12,13," 13,620 ",1783.53
11/25/2019 13:00,2019,11,25,13,14," 13,665 ",1554.22
11/25/2019 14:00,2019,11,25,14,15," 13,389 ",1155.23
11/25/2019 15:00,2019,11,25,15,16," 13,069 ",559.99
11/25/2019 16:00,2019,11,25,16,17," 12,955 ",25.98
11/25/2019 17:00,2019,11,25,17,18," 14,149 ",0.26
11/25/2019 18:00,2019,11,25,18,19," 14,098 ",0.00
11/25/2019 19:00,2019,11,25,19,20," 13,795 ",0.00
11/25/2019 20:00,2019,11,25,20,21," 13,264 ",0.00
11/25/2019 21:00,2019,11,25,21,22," 12,512 ",0.00
11/25/2019 22:00,2019,11,25,22,23," 11,724 ",0.00
11/25/2019 23:00,2019,11,25,23,24," 11,049 ",0.00
11/26/2019 0:00,2019,11,26,0,1," 10,584 ",0.00
11/26/2019 1:00,2019,11,26,1,2," 10,225 ",0.00
11/26/2019 2:00,2019,11,26,2,3," 9,998 ",0.00
11/26/2019 3:00,2019,11,26,3,4," 9,955 ",0.00
11/26/2019 4:00,2019,11,26,4,5," 10,218 ",0.00
11/26/2019 5:00,2019,11,26,5,6," 10,913 ",0.00
11/26/2019 6:00,2019,11,26,6,7," 11,671 ",5.15
11/26/2019 7:00,2019,11,26,7,8," 12,238 ",315.67
11/26/2019 8:00,2019,11,26,8,9," 12,720 ",903.20
11/26/2019 9:00,2019,11,26,9,10," 13,127 ",1385.48
11/26/2019 10:00,2019,11,26,10,11," 13,390 ",1696.78
11/26/2019 11:00,2019,11,26,11,12," 13,572 ",1844.27
11/26/2019 12:00,2019,11,26,12,13," 13,352 ",1783.53
11/26/2019 13:00,2019,11,26,13,14," 13,207 ",1554.22
11/26/2019 14:00,2019,11,26,14,15," 13,046 ",1155.23
11/26/2019 15:00,2019,11,26,15,16," 12,825 ",559.99
11/26/2019 16:00,2019,11,26,16,17," 13,002 ",25.98
11/26/2019 17:00,2019,11,26,17,18," 14,147 ",0.26
11/26/2019 18:00,2019,11,26,18,19," 14,037 ",0.00
11/26/2019 19:00,2019,11,26,19,20," 13,746 ",0.00
11/26/2019 20:00,2019,11,26,20,21," 13,270 ",0.00
11/26/2019 21:00,2019,11,26,21,22," 12,608 ",0.00
11/26/2019 22:00,2019,11,26,22,23," 11,909 ",0.00
11/26/2019 23:00,2019,11,26,23,24," 11,141 ",0.00
11/27/2019 0:00,2019,11,27,0,1," 10,640 ",0.00
11/27/2019 1:00,2019,11,27,1,2," 10,421 ",0.00
11/27/2019 2:00,2019,11,27,2,3," 10,186 ",0.00
11/27/2019 3:00,2019,11,27,3,4," 10,141 ",0.00
11/27/2019 4:00,2019,11,27,4,5," 10,363 ",0.00
11/27/2019 5:00,2019,11,27,5,6," 11,045 ",0.00
11/27/2019 6:00,2019,11,27,6,7," 11,636 ",5.15
11/27/2019 7:00,2019,11,27,7,8," 11,812 ",315.67
11/27/2019 8:00,2019,11,27,8,9," 12,534 ",903.20
11/27/2019 9:00,2019,11,27,9,10," 12,797 ",1385.48
11/27/2019 10:00,2019,11,27,10,11," 13,035 ",1696.78
11/27/2019 11:00,2019,11,27,11,12," 13,180 ",1844.27
11/27/2019 12:00,2019,11,27,12,13," 13,162 ",1783.53
11/27/2019 13:00,2019,11,27,13,14," 13,145 ",1554.22
11/27/2019 14:00,2019,11,27,14,15," 13,033 ",1155.23
11/27/2019 15:00,2019,11,27,15,16," 12,795 ",559.99
11/27/2019 16:00,2019,11,27,16,17," 12,866 ",25.98
11/27/2019 17:00,2019,11,27,17,18," 13,894 ",0.26
11/27/2019 18:00,2019,11,27,18,19," 13,707 ",0.00
11/27/2019 19:00,2019,11,27,19,20," 13,274 ",0.00
11/27/2019 20:00,2019,11,27,20,21," 12,857 ",0.00
11/27/2019 21:00,2019,11,27,21,22," 12,257 ",0.00
11/27/2019 22:00,2019,11,27,22,23," 11,622 ",0.00
11/27/2019 23:00,2019,11,27,23,24," 10,910 ",0.00
11/28/2019 0:00,2019,11,28,0,1," 10,403 ",0.00
11/28/2019 1:00,2019,11,28,1,2," 9,952 ",0.00
11/28/2019 2:00,2019,11,28,2,3," 9,698 ",0.00
11/28/2019 3:00,2019,11,28,3,4," 9,554 ",0.00
11/28/2019 4:00,2019,11,28,4,5," 9,563 ",0.00
11/28/2019 5:00,2019,11,28,5,6," 9,727 ",0.00
11/28/2019 6:00,2019,11,28,6,7," 9,567 ",5.15
11/28/2019 7:00,2019,11,28,7,8," 9,482 ",315.67
11/28/2019 8:00,2019,11,28,8,9," 9,903 ",903.20
11/28/2019 9:00,2019,11,28,9,10," 10,411 ",1385.48
11/28/2019 10:00,2019,11,28,10,11," 10,771 ",1696.78
11/28/2019 11:00,2019,11,28,11,12," 11,041 ",1844.27
11/28/2019 12:00,2019,11,28,12,13," 11,147 ",1783.53
11/28/2019 13:00,2019,11,28,13,14," 11,153 ",1554.22
11/28/2019 14:00,2019,11,28,14,15," 11,087 ",1155.23
11/28/2019 15:00,2019,11,28,15,16," 10,904 ",559.99
11/28/2019 16:00,2019,11,28,16,17," 10,831 ",25.98
11/28/2019 17:00,2019,11,28,17,18," 11,494 ",0.26
11/28/2019 18:00,2019,11,28,18,19," 11,287 ",0.00
11/28/2019 19:00,2019,11,28,19,20," 11,062 ",0.00
11/28/2019 20:00,2019,11,28,20,21," 10,824 ",0.00
11/28/2019 21:00,2019,11,28,21,22," 10,511 ",0.00
11/28/2019 22:00,2019,11,28,22,23," 10,255 ",0.00
11/28/2019 23:00,2019,11,28,23,24," 9,891 ",0.00
11/29/2019 0:00,2019,11,29,0,1," 9,618 ",0.00
11/29/2019 1:00,2019,11,29,1,2," 9,366 ",0.00
11/29/2019 2:00,2019,11,29,2,3," 9,194 ",0.00
11/29/2019 3:00,2019,11,29,3,4," 9,148 ",0.00
11/29/2019 4:00,2019,11,29,4,5," 9,340 ",0.00
11/29/2019 5:00,2019,11,29,5,6," 9,745 ",0.00
11/29/2019 6:00,2019,11,29,6,7," 9,792 ",5.15
11/29/2019 7:00,2019,11,29,7,8," 9,754 ",315.67
11/29/2019 8:00,2019,11,29,8,9," 10,162 ",903.20
11/29/2019 9:00,2019,11,29,9,10," 10,593 ",1385.48
11/29/2019 10:00,2019,11,29,10,11," 10,917 ",1696.78
11/29/2019 11:00,2019,11,29,11,12," 11,027 ",1844.27
11/29/2019 12:00,2019,11,29,12,13," 11,007 ",1783.53
11/29/2019 13:00,2019,11,29,13,14," 11,009 ",1554.22
11/29/2019 14:00,2019,11,29,14,15," 10,987 ",1155.23
11/29/2019 15:00,2019,11,29,15,16," 10,951 ",559.99
11/29/2019 16:00,2019,11,29,16,17," 11,257 ",25.98
11/29/2019 17:00,2019,11,29,17,18," 12,483 ",0.26
11/29/2019 18:00,2019,11,29,18,19," 12,533 ",0.00
11/29/2019 19:00,2019,11,29,19,20," 12,261 ",0.00
11/29/2019 20:00,2019,11,29,20,21," 11,882 ",0.00
11/29/2019 21:00,2019,11,29,21,22," 11,380 ",0.00
11/29/2019 22:00,2019,11,29,22,23," 10,900 ",0.00
11/29/2019 23:00,2019,11,29,23,24," 10,378 ",0.00
11/30/2019 0:00,2019,11,30,0,1," 9,919 ",0.00
11/30/2019 1:00,2019,11,30,1,2," 9,386 ",0.00
11/30/2019 2:00,2019,11,30,2,3," 9,069 ",0.00
11/30/2019 3:00,2019,11,30,3,4," 8,952 ",0.00
11/30/2019 4:00,2019,11,30,4,5," 9,082 ",0.00
11/30/2019 5:00,2019,11,30,5,6," 9,302 ",0.00
11/30/2019 6:00,2019,11,30,6,7," 9,312 ",5.15
11/30/2019 7:00,2019,11,30,7,8," 9,317 ",315.67
11/30/2019 8:00,2019,11,30,8,9," 9,902 ",903.20
11/30/2019 9:00,2019,11,30,9,10," 10,407 ",1385.48
11/30/2019 10:00,2019,11,30,10,11," 10,734 ",1696.78
11/30/2019 11:00,2019,11,30,11,12," 10,928 ",1844.27
11/30/2019 12:00,2019,11,30,12,13," 10,925 ",1783.53
11/30/2019 13:00,2019,11,30,13,14," 10,851 ",1554.22
11/30/2019 14:00,2019,11,30,14,15," 10,780 ",1155.23
11/30/2019 15:00,2019,11,30,15,16," 10,732 ",559.99
11/30/2019 16:00,2019,11,30,16,17," 11,068 ",25.98
11/30/2019 17:00,2019,11,30,17,18," 12,330 ",0.26
11/30/2019 18:00,2019,11,30,18,19," 12,410 ",0.00
11/30/2019 19:00,2019,11,30,19,20," 12,271 ",0.00
11/30/2019 20:00,2019,11,30,20,21," 11,979 ",0.00
11/30/2019 21:00,2019,11,30,21,22," 11,520 ",0.00
11/30/2019 22:00,2019,11,30,22,23," 11,042 ",0.00
11/30/2019 23:00,2019,11,30,23,24," 10,457 ",0.00
12/1/2019 0:00,2019,12,1,0,1," 10,090 ",0.00
12/1/2019 1:00,2019,12,1,1,2," 9,646 ",0.00
12/1/2019 2:00,2019,12,1,2,3," 9,444 ",0.00
12/1/2019 3:00,2019,12,1,3,4," 9,308 ",0.00
12/1/2019 4:00,2019,12,1,4,5," 9,295 ",0.00
12/1/2019 5:00,2019,12,1,5,6," 9,529 ",0.00
12/1/2019 6:00,2019,12,1,6,7," 9,457 ",0.94
12/1/2019 7:00,2019,12,1,7,8," 9,374 ",219.32
12/1/2019 8:00,2019,12,1,8,9," 9,753 ",767.07
12/1/2019 9:00,2019,12,1,9,10," 10,115 ",1234.97
12/1/2019 10:00,2019,12,1,10,11," 10,416 ",1495.92
12/1/2019 11:00,2019,12,1,11,12," 10,525 ",1619.37
12/1/2019 12:00,2019,12,1,12,13," 10,578 ",1599.33
12/1/2019 13:00,2019,12,1,13,14," 10,587 ",1425.54
12/1/2019 14:00,2019,12,1,14,15," 10,541 ",1064.45
12/1/2019 15:00,2019,12,1,15,16," 10,603 ",512.37
12/1/2019 16:00,2019,12,1,16,17," 11,114 ",20.95
12/1/2019 17:00,2019,12,1,17,18," 12,538 ",0.22
12/1/2019 18:00,2019,12,1,18,19," 12,661 ",0.00
12/1/2019 19:00,2019,12,1,19,20," 12,548 ",0.00
12/1/2019 20:00,2019,12,1,20,21," 12,222 ",0.00
12/1/2019 21:00,2019,12,1,21,22," 11,541 ",0.00
12/1/2019 22:00,2019,12,1,22,23," 10,862 ",0.00
12/1/2019 23:00,2019,12,1,23,24," 10,291 ",0.00
12/2/2019 0:00,2019,12,2,0,1," 10,079 ",0.00
12/2/2019 1:00,2019,12,2,1,2," 9,786 ",0.00
