Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SCE Hourly Load,SCE Hourly PV Generation
6/7/2030 3:00,2030,6,7,3,4," 11,453 ",0.00
6/7/2030 4:00,2030,6,7,4,5," 11,944 ",0.44
6/7/2030 5:00,2030,6,7,5,6," 12,687 ",171.05
6/7/2030 6:00,2030,6,7,6,7," 13,504 ",1013.23
6/7/2030 7:00,2030,6,7,7,8," 13,984 ",2197.27
6/7/2030 8:00,2030,6,7,8,9," 14,534 ",3389.67
6/7/2030 9:00,2030,6,7,9,10," 15,025 ",4385.43
6/7/2030 10:00,2030,6,7,10,11," 15,252 ",5081.40
6/7/2030 11:00,2030,6,7,11,12," 15,285 ",5470.81
6/7/2030 12:00,2030,6,7,12,13," 15,278 ",5542.08
6/7/2030 13:00,2030,6,7,13,14," 15,229 ",5262.90
6/7/2030 14:00,2030,6,7,14,15," 15,038 ",4595.11
6/7/2030 15:00,2030,6,7,15,16," 14,763 ",3593.26
6/7/2030 16:00,2030,6,7,16,17," 14,366 ",2317.85
6/7/2030 17:00,2030,6,7,17,18," 14,008 ",978.13
6/7/2030 18:00,2030,6,7,18,19," 13,991 ",114.94
6/7/2030 19:00,2030,6,7,19,20," 14,714 ",4.62
6/7/2030 20:00,2030,6,7,20,21," 14,430 ",0.00
6/7/2030 21:00,2030,6,7,21,22," 13,776 ",0.00
6/7/2030 22:00,2030,6,7,22,23," 12,870 ",0.00
6/7/2030 23:00,2030,6,7,23,24," 12,003 ",0.00
6/8/2030 0:00,2030,6,8,0,1," 11,426 ",0.00
6/8/2030 1:00,2030,6,8,1,2," 11,071 ",0.00
6/8/2030 2:00,2030,6,8,2,3," 10,844 ",0.00
6/8/2030 3:00,2030,6,8,3,4," 10,822 ",0.00
6/8/2030 4:00,2030,6,8,4,5," 10,871 ",0.51
6/8/2030 5:00,2030,6,8,5,6," 10,911 ",130.75
6/8/2030 6:00,2030,6,8,6,7," 11,534 ",826.10
6/8/2030 7:00,2030,6,8,7,8," 12,267 ",1865.57
6/8/2030 8:00,2030,6,8,8,9," 12,872 ",2916.22
6/8/2030 9:00,2030,6,8,9,10," 13,114 ",3870.60
6/8/2030 10:00,2030,6,8,10,11," 13,215 ",4593.14
6/8/2030 11:00,2030,6,8,11,12," 13,338 ",5032.01
6/8/2030 12:00,2030,6,8,12,13," 13,160 ",5235.27
6/8/2030 13:00,2030,6,8,13,14," 13,037 ",5087.86
6/8/2030 14:00,2030,6,8,14,15," 12,993 ",4510.40
6/8/2030 15:00,2030,6,8,15,16," 12,891 ",3586.26
6/8/2030 16:00,2030,6,8,16,17," 12,792 ",2332.04
6/8/2030 17:00,2030,6,8,17,18," 12,728 ",1014.73
6/8/2030 18:00,2030,6,8,18,19," 13,038 ",171.57
6/8/2030 19:00,2030,6,8,19,20," 13,896 ",0.44
6/8/2030 20:00,2030,6,8,20,21," 13,844 ",0.00
6/8/2030 21:00,2030,6,8,21,22," 13,156 ",0.00
6/8/2030 22:00,2030,6,8,22,23," 12,240 ",0.00
6/8/2030 23:00,2030,6,8,23,24," 11,460 ",0.00
6/9/2030 0:00,2030,6,9,0,1," 10,935 ",0.00
6/9/2030 1:00,2030,6,9,1,2," 10,591 ",0.00
6/9/2030 2:00,2030,6,9,2,3," 10,443 ",0.00
6/9/2030 3:00,2030,6,9,3,4," 10,353 ",0.00
6/9/2030 4:00,2030,6,9,4,5," 10,371 ",0.51
6/9/2030 5:00,2030,6,9,5,6," 10,271 ",130.75
6/9/2030 6:00,2030,6,9,6,7," 10,730 ",826.10
6/9/2030 7:00,2030,6,9,7,8," 11,470 ",1865.57
6/9/2030 8:00,2030,6,9,8,9," 12,135 ",2916.22
6/9/2030 9:00,2030,6,9,9,10," 12,718 ",3870.60
6/9/2030 10:00,2030,6,9,10,11," 13,215 ",4593.14
6/9/2030 11:00,2030,6,9,11,12," 13,326 ",5032.01
6/9/2030 12:00,2030,6,9,12,13," 13,407 ",5235.27
6/9/2030 13:00,2030,6,9,13,14," 13,477 ",5087.86
6/9/2030 14:00,2030,6,9,14,15," 13,533 ",4510.40
6/9/2030 15:00,2030,6,9,15,16," 13,605 ",3586.26
6/9/2030 16:00,2030,6,9,16,17," 13,689 ",2332.04
6/9/2030 17:00,2030,6,9,17,18," 13,706 ",1014.73
6/9/2030 18:00,2030,6,9,18,19," 13,729 ",171.57
6/9/2030 19:00,2030,6,9,19,20," 14,562 ",0.44
6/9/2030 20:00,2030,6,9,20,21," 14,376 ",0.00
6/9/2030 21:00,2030,6,9,21,22," 13,366 ",0.00
6/9/2030 22:00,2030,6,9,22,23," 12,253 ",0.00
6/9/2030 23:00,2030,6,9,23,24," 11,420 ",0.00
6/10/2030 0:00,2030,6,10,0,1," 10,950 ",0.00
6/10/2030 1:00,2030,6,10,1,2," 10,700 ",0.00
6/10/2030 2:00,2030,6,10,2,3," 10,637 ",0.00
6/10/2030 3:00,2030,6,10,3,4," 10,913 ",0.00
6/10/2030 4:00,2030,6,10,4,5," 11,613 ",0.51
6/10/2030 5:00,2030,6,10,5,6," 12,584 ",130.75
6/10/2030 6:00,2030,6,10,6,7," 13,712 ",826.10
6/10/2030 7:00,2030,6,10,7,8," 14,428 ",1865.57
6/10/2030 8:00,2030,6,10,8,9," 14,986 ",2916.22
6/10/2030 9:00,2030,6,10,9,10," 15,275 ",3870.60
6/10/2030 10:00,2030,6,10,10,11," 15,637 ",4593.14
6/10/2030 11:00,2030,6,10,11,12," 15,726 ",5032.01
6/10/2030 12:00,2030,6,10,12,13," 15,921 ",5235.27
6/10/2030 13:00,2030,6,10,13,14," 15,989 ",5087.86
6/10/2030 14:00,2030,6,10,14,15," 15,873 ",4510.40
6/10/2030 15:00,2030,6,10,15,16," 15,632 ",3586.26
6/10/2030 16:00,2030,6,10,16,17," 15,125 ",2332.04
6/10/2030 17:00,2030,6,10,17,18," 14,761 ",1014.73
6/10/2030 18:00,2030,6,10,18,19," 14,684 ",171.57
6/10/2030 19:00,2030,6,10,19,20," 15,596 ",0.44
6/10/2030 20:00,2030,6,10,20,21," 15,160 ",0.00
6/10/2030 21:00,2030,6,10,21,22," 14,024 ",0.00
6/10/2030 22:00,2030,6,10,22,23," 12,989 ",0.00
6/10/2030 23:00,2030,6,10,23,24," 12,091 ",0.00
6/11/2030 0:00,2030,6,11,0,1," 11,589 ",0.00
6/11/2030 1:00,2030,6,11,1,2," 11,248 ",0.00
6/11/2030 2:00,2030,6,11,2,3," 11,120 ",0.00
6/11/2030 3:00,2030,6,11,3,4," 11,319 ",0.00
6/11/2030 4:00,2030,6,11,4,5," 11,948 ",0.51
6/11/2030 5:00,2030,6,11,5,6," 12,939 ",130.75
6/11/2030 6:00,2030,6,11,6,7," 14,052 ",826.10
6/11/2030 7:00,2030,6,11,7,8," 14,782 ",1865.57
6/11/2030 8:00,2030,6,11,8,9," 15,147 ",2916.22
6/11/2030 9:00,2030,6,11,9,10," 15,385 ",3870.60
6/11/2030 10:00,2030,6,11,10,11," 15,290 ",4593.14
6/11/2030 11:00,2030,6,11,11,12," 15,241 ",5032.01
6/11/2030 12:00,2030,6,11,12,13," 15,357 ",5235.27
6/11/2030 13:00,2030,6,11,13,14," 15,345 ",5087.86
6/11/2030 14:00,2030,6,11,14,15," 15,197 ",4510.40
6/11/2030 15:00,2030,6,11,15,16," 14,928 ",3586.26
6/11/2030 16:00,2030,6,11,16,17," 14,550 ",2332.04
6/11/2030 17:00,2030,6,11,17,18," 14,369 ",1014.73
6/11/2030 18:00,2030,6,11,18,19," 14,468 ",171.57
6/11/2030 19:00,2030,6,11,19,20," 15,525 ",0.44
6/11/2030 20:00,2030,6,11,20,21," 15,174 ",0.00
6/11/2030 21:00,2030,6,11,21,22," 14,023 ",0.00
6/11/2030 22:00,2030,6,11,22,23," 12,902 ",0.00
6/11/2030 23:00,2030,6,11,23,24," 12,025 ",0.00
6/12/2030 0:00,2030,6,12,0,1," 11,533 ",0.00
6/12/2030 1:00,2030,6,12,1,2," 11,192 ",0.00
6/12/2030 2:00,2030,6,12,2,3," 11,093 ",0.00
6/12/2030 3:00,2030,6,12,3,4," 11,296 ",0.00
6/12/2030 4:00,2030,6,12,4,5," 11,920 ",0.51
6/12/2030 5:00,2030,6,12,5,6," 12,876 ",130.75
6/12/2030 6:00,2030,6,12,6,7," 13,858 ",826.10
6/12/2030 7:00,2030,6,12,7,8," 14,427 ",1865.57
6/12/2030 8:00,2030,6,12,8,9," 14,879 ",2916.22
6/12/2030 9:00,2030,6,12,9,10," 15,100 ",3870.60
6/12/2030 10:00,2030,6,12,10,11," 15,294 ",4593.14
6/12/2030 11:00,2030,6,12,11,12," 15,209 ",5032.01
6/12/2030 12:00,2030,6,12,12,13," 15,272 ",5235.27
6/12/2030 13:00,2030,6,12,13,14," 15,187 ",5087.86
6/12/2030 14:00,2030,6,12,14,15," 14,991 ",4510.40
6/12/2030 15:00,2030,6,12,15,16," 14,764 ",3586.26
6/12/2030 16:00,2030,6,12,16,17," 14,408 ",2332.04
6/12/2030 17:00,2030,6,12,17,18," 14,261 ",1014.73
6/12/2030 18:00,2030,6,12,18,19," 14,614 ",171.57
6/12/2030 19:00,2030,6,12,19,20," 15,635 ",0.44
6/12/2030 20:00,2030,6,12,20,21," 15,416 ",0.00
6/12/2030 21:00,2030,6,12,21,22," 14,160 ",0.00
6/12/2030 22:00,2030,6,12,22,23," 13,097 ",0.00
6/12/2030 23:00,2030,6,12,23,24," 12,194 ",0.00
6/13/2030 0:00,2030,6,13,0,1," 11,733 ",0.00
6/13/2030 1:00,2030,6,13,1,2," 11,383 ",0.00
6/13/2030 2:00,2030,6,13,2,3," 11,287 ",0.00
6/13/2030 3:00,2030,6,13,3,4," 11,489 ",0.00
6/13/2030 4:00,2030,6,13,4,5," 12,068 ",0.51
6/13/2030 5:00,2030,6,13,5,6," 12,871 ",130.75
6/13/2030 6:00,2030,6,13,6,7," 13,644 ",826.10
6/13/2030 7:00,2030,6,13,7,8," 14,178 ",1865.57
6/13/2030 8:00,2030,6,13,8,9," 14,516 ",2916.22
6/13/2030 9:00,2030,6,13,9,10," 15,019 ",3870.60
6/13/2030 10:00,2030,6,13,10,11," 15,271 ",4593.14
6/13/2030 11:00,2030,6,13,11,12," 15,151 ",5032.01
6/13/2030 12:00,2030,6,13,12,13," 15,209 ",5235.27
6/13/2030 13:00,2030,6,13,13,14," 15,227 ",5087.86
6/13/2030 14:00,2030,6,13,14,15," 15,058 ",4510.40
6/13/2030 15:00,2030,6,13,15,16," 14,794 ",3586.26
6/13/2030 16:00,2030,6,13,16,17," 14,438 ",2332.04
6/13/2030 17:00,2030,6,13,17,18," 14,310 ",1014.73
6/13/2030 18:00,2030,6,13,18,19," 14,595 ",171.57
6/13/2030 19:00,2030,6,13,19,20," 15,747 ",0.44
6/13/2030 20:00,2030,6,13,20,21," 15,512 ",0.00
6/13/2030 21:00,2030,6,13,21,22," 14,190 ",0.00
6/13/2030 22:00,2030,6,13,22,23," 13,043 ",0.00
6/13/2030 23:00,2030,6,13,23,24," 12,294 ",0.00
6/14/2030 0:00,2030,6,14,0,1," 11,852 ",0.00
6/14/2030 1:00,2030,6,14,1,2," 11,528 ",0.00
6/14/2030 2:00,2030,6,14,2,3," 11,395 ",0.00
6/14/2030 3:00,2030,6,14,3,4," 11,567 ",0.00
6/14/2030 4:00,2030,6,14,4,5," 12,142 ",0.51
6/14/2030 5:00,2030,6,14,5,6," 12,840 ",130.75
6/14/2030 6:00,2030,6,14,6,7," 13,522 ",826.10
6/14/2030 7:00,2030,6,14,7,8," 14,147 ",1865.57
6/14/2030 8:00,2030,6,14,8,9," 14,559 ",2916.22
6/14/2030 9:00,2030,6,14,9,10," 14,989 ",3870.60
6/14/2030 10:00,2030,6,14,10,11," 15,156 ",4593.14
6/14/2030 11:00,2030,6,14,11,12," 15,078 ",5032.01
6/14/2030 12:00,2030,6,14,12,13," 15,078 ",5235.27
6/14/2030 13:00,2030,6,14,13,14," 14,990 ",5087.86
6/14/2030 14:00,2030,6,14,14,15," 14,790 ",4510.40
6/14/2030 15:00,2030,6,14,15,16," 14,477 ",3586.26
6/14/2030 16:00,2030,6,14,16,17," 14,164 ",2332.04
6/14/2030 17:00,2030,6,14,17,18," 13,860 ",1014.73
6/14/2030 18:00,2030,6,14,18,19," 14,087 ",171.57
6/14/2030 19:00,2030,6,14,19,20," 14,913 ",0.44
6/14/2030 20:00,2030,6,14,20,21," 14,746 ",0.00
6/14/2030 21:00,2030,6,14,21,22," 13,943 ",0.00
6/14/2030 22:00,2030,6,14,22,23," 13,000 ",0.00
6/14/2030 23:00,2030,6,14,23,24," 12,140 ",0.00
6/15/2030 0:00,2030,6,15,0,1," 11,607 ",0.00
6/15/2030 1:00,2030,6,15,1,2," 11,199 ",0.00
6/15/2030 2:00,2030,6,15,2,3," 11,030 ",0.00
6/15/2030 3:00,2030,6,15,3,4," 11,042 ",0.00
6/15/2030 4:00,2030,6,15,4,5," 11,176 ",0.53
6/15/2030 5:00,2030,6,15,5,6," 11,247 ",139.13
6/15/2030 6:00,2030,6,15,6,7," 11,741 ",885.29
6/15/2030 7:00,2030,6,15,7,8," 12,405 ",2041.32
6/15/2030 8:00,2030,6,15,8,9," 12,924 ",3290.59
6/15/2030 9:00,2030,6,15,9,10," 13,269 ",4390.07
6/15/2030 10:00,2030,6,15,10,11," 13,303 ",5227.34
6/15/2030 11:00,2030,6,15,11,12," 13,323 ",5673.98
6/15/2030 12:00,2030,6,15,12,13," 13,274 ",5775.49
6/15/2030 13:00,2030,6,15,13,14," 13,185 ",5471.96
6/15/2030 14:00,2030,6,15,14,15," 13,107 ",4773.65
6/15/2030 15:00,2030,6,15,15,16," 13,045 ",3750.44
6/15/2030 16:00,2030,6,15,16,17," 12,983 ",2453.45
6/15/2030 17:00,2030,6,15,17,18," 12,887 ",1081.93
6/15/2030 18:00,2030,6,15,18,19," 13,214 ",236.19
6/15/2030 19:00,2030,6,15,19,20," 14,085 ",0.43
6/15/2030 20:00,2030,6,15,20,21," 14,039 ",0.00
6/15/2030 21:00,2030,6,15,21,22," 13,449 ",0.00
6/15/2030 22:00,2030,6,15,22,23," 12,568 ",0.00
6/15/2030 23:00,2030,6,15,23,24," 11,760 ",0.00
6/16/2030 0:00,2030,6,16,0,1," 11,190 ",0.00
6/16/2030 1:00,2030,6,16,1,2," 10,832 ",0.00
6/16/2030 2:00,2030,6,16,2,3," 10,599 ",0.00
6/16/2030 3:00,2030,6,16,3,4," 10,508 ",0.00
6/16/2030 4:00,2030,6,16,4,5," 10,483 ",0.53
6/16/2030 5:00,2030,6,16,5,6," 10,313 ",139.13
6/16/2030 6:00,2030,6,16,6,7," 10,792 ",885.29
6/16/2030 7:00,2030,6,16,7,8," 11,341 ",2041.32
6/16/2030 8:00,2030,6,16,8,9," 11,838 ",3290.59
6/16/2030 9:00,2030,6,16,9,10," 12,245 ",4390.07
6/16/2030 10:00,2030,6,16,10,11," 12,674 ",5227.34
6/16/2030 11:00,2030,6,16,11,12," 12,874 ",5673.98
6/16/2030 12:00,2030,6,16,12,13," 12,923 ",5775.49
6/16/2030 13:00,2030,6,16,13,14," 12,933 ",5471.96
6/16/2030 14:00,2030,6,16,14,15," 13,026 ",4773.65
6/16/2030 15:00,2030,6,16,15,16," 13,113 ",3750.44
6/16/2030 16:00,2030,6,16,16,17," 13,170 ",2453.45
6/16/2030 17:00,2030,6,16,17,18," 13,066 ",1081.93
6/16/2030 18:00,2030,6,16,18,19," 13,222 ",236.19
6/16/2030 19:00,2030,6,16,19,20," 14,207 ",0.43
6/16/2030 20:00,2030,6,16,20,21," 14,178 ",0.00
6/16/2030 21:00,2030,6,16,21,22," 13,428 ",0.00
6/16/2030 22:00,2030,6,16,22,23," 12,451 ",0.00
6/16/2030 23:00,2030,6,16,23,24," 11,660 ",0.00
6/17/2030 0:00,2030,6,17,0,1," 11,174 ",0.00
6/17/2030 1:00,2030,6,17,1,2," 10,874 ",0.00
6/17/2030 2:00,2030,6,17,2,3," 10,821 ",0.00
6/17/2030 3:00,2030,6,17,3,4," 11,074 ",0.00
6/17/2030 4:00,2030,6,17,4,5," 11,713 ",0.53
6/17/2030 5:00,2030,6,17,5,6," 12,573 ",139.13
6/17/2030 6:00,2030,6,17,6,7," 13,660 ",885.29
6/17/2030 7:00,2030,6,17,7,8," 14,348 ",2041.32
6/17/2030 8:00,2030,6,17,8,9," 14,919 ",3290.59
6/17/2030 9:00,2030,6,17,9,10," 15,534 ",4390.07
6/17/2030 10:00,2030,6,17,10,11," 15,902 ",5227.34
6/17/2030 11:00,2030,6,17,11,12," 15,870 ",5673.98
6/17/2030 12:00,2030,6,17,12,13," 15,853 ",5775.49
6/17/2030 13:00,2030,6,17,13,14," 15,854 ",5471.96
6/17/2030 14:00,2030,6,17,14,15," 15,651 ",4773.65
6/17/2030 15:00,2030,6,17,15,16," 15,112 ",3750.44
6/17/2030 16:00,2030,6,17,16,17," 14,619 ",2453.45
6/17/2030 17:00,2030,6,17,17,18," 14,365 ",1081.93
6/17/2030 18:00,2030,6,17,18,19," 14,680 ",236.19
6/17/2030 19:00,2030,6,17,19,20," 15,697 ",0.43
6/17/2030 20:00,2030,6,17,20,21," 15,218 ",0.00
6/17/2030 21:00,2030,6,17,21,22," 14,141 ",0.00
6/17/2030 22:00,2030,6,17,22,23," 13,031 ",0.00
6/17/2030 23:00,2030,6,17,23,24," 12,164 ",0.00
6/18/2030 0:00,2030,6,18,0,1," 11,624 ",0.00
6/18/2030 1:00,2030,6,18,1,2," 11,286 ",0.00
6/18/2030 2:00,2030,6,18,2,3," 11,185 ",0.00
6/18/2030 3:00,2030,6,18,3,4," 11,415 ",0.00
6/18/2030 4:00,2030,6,18,4,5," 11,989 ",0.53
6/18/2030 5:00,2030,6,18,5,6," 12,774 ",139.13
6/18/2030 6:00,2030,6,18,6,7," 13,908 ",885.29
6/18/2030 7:00,2030,6,18,7,8," 14,706 ",2041.32
6/18/2030 8:00,2030,6,18,8,9," 15,409 ",3290.59
6/18/2030 9:00,2030,6,18,9,10," 15,978 ",4390.07
6/18/2030 10:00,2030,6,18,10,11," 16,004 ",5227.34
6/18/2030 11:00,2030,6,18,11,12," 16,186 ",5673.98
6/18/2030 12:00,2030,6,18,12,13," 16,427 ",5775.49
6/18/2030 13:00,2030,6,18,13,14," 16,567 ",5471.96
6/18/2030 14:00,2030,6,18,14,15," 16,599 ",4773.65
6/18/2030 15:00,2030,6,18,15,16," 16,320 ",3750.44
6/18/2030 16:00,2030,6,18,16,17," 15,931 ",2453.45
6/18/2030 17:00,2030,6,18,17,18," 15,412 ",1081.93
6/18/2030 18:00,2030,6,18,18,19," 15,109 ",236.19
6/18/2030 19:00,2030,6,18,19,20," 16,066 ",0.43
6/18/2030 20:00,2030,6,18,20,21," 15,699 ",0.00
6/18/2030 21:00,2030,6,18,21,22," 14,217 ",0.00
6/18/2030 22:00,2030,6,18,22,23," 12,957 ",0.00
6/18/2030 23:00,2030,6,18,23,24," 11,992 ",0.00
6/19/2030 0:00,2030,6,19,0,1," 11,700 ",0.00
6/19/2030 1:00,2030,6,19,1,2," 11,410 ",0.00
6/19/2030 2:00,2030,6,19,2,3," 11,305 ",0.00
6/19/2030 3:00,2030,6,19,3,4," 11,507 ",0.00
6/19/2030 4:00,2030,6,19,4,5," 12,026 ",0.53
6/19/2030 5:00,2030,6,19,5,6," 12,839 ",139.13
6/19/2030 6:00,2030,6,19,6,7," 13,823 ",885.29
6/19/2030 7:00,2030,6,19,7,8," 14,571 ",2041.32
6/19/2030 8:00,2030,6,19,8,9," 15,345 ",3290.59
6/19/2030 9:00,2030,6,19,9,10," 15,939 ",4390.07
6/19/2030 10:00,2030,6,19,10,11," 16,469 ",5227.34
6/19/2030 11:00,2030,6,19,11,12," 16,633 ",5673.98
6/19/2030 12:00,2030,6,19,12,13," 16,910 ",5775.49
6/19/2030 13:00,2030,6,19,13,14," 17,073 ",5471.96
6/19/2030 14:00,2030,6,19,14,15," 17,118 ",4773.65
6/19/2030 15:00,2030,6,19,15,16," 16,919 ",3750.44
6/19/2030 16:00,2030,6,19,16,17," 16,406 ",2453.45
6/19/2030 17:00,2030,6,19,17,18," 15,890 ",1081.93
6/19/2030 18:00,2030,6,19,18,19," 15,512 ",236.19
6/19/2030 19:00,2030,6,19,19,20," 16,162 ",0.43
6/19/2030 20:00,2030,6,19,20,21," 16,147 ",0.00
6/19/2030 21:00,2030,6,19,21,22," 14,937 ",0.00
6/19/2030 22:00,2030,6,19,22,23," 13,673 ",0.00
6/19/2030 23:00,2030,6,19,23,24," 12,693 ",0.00
6/20/2030 0:00,2030,6,20,0,1," 12,087 ",0.00
6/20/2030 1:00,2030,6,20,1,2," 11,749 ",0.00
6/20/2030 2:00,2030,6,20,2,3," 11,592 ",0.00
6/20/2030 3:00,2030,6,20,3,4," 11,755 ",0.00
6/20/2030 4:00,2030,6,20,4,5," 12,305 ",0.53
6/20/2030 5:00,2030,6,20,5,6," 12,963 ",139.13
6/20/2030 6:00,2030,6,20,6,7," 13,994 ",885.29
6/20/2030 7:00,2030,6,20,7,8," 14,746 ",2041.32
6/20/2030 8:00,2030,6,20,8,9," 15,464 ",3290.59
6/20/2030 9:00,2030,6,20,9,10," 16,348 ",4390.07
6/20/2030 10:00,2030,6,20,10,11," 16,950 ",5227.34
6/20/2030 11:00,2030,6,20,11,12," 17,357 ",5673.98
6/20/2030 12:00,2030,6,20,12,13," 17,851 ",5775.49
6/20/2030 13:00,2030,6,20,13,14," 18,327 ",5471.96
6/20/2030 14:00,2030,6,20,14,15," 18,485 ",4773.65
6/20/2030 15:00,2030,6,20,15,16," 18,421 ",3750.44
6/20/2030 16:00,2030,6,20,16,17," 17,878 ",2453.45
6/20/2030 17:00,2030,6,20,17,18," 17,133 ",1081.93
6/20/2030 18:00,2030,6,20,18,19," 16,746 ",236.19
6/20/2030 19:00,2030,6,20,19,20," 17,265 ",0.43
6/20/2030 20:00,2030,6,20,20,21," 17,065 ",0.00
6/20/2030 21:00,2030,6,20,21,22," 15,795 ",0.00
6/20/2030 22:00,2030,6,20,22,23," 14,352 ",0.00
6/20/2030 23:00,2030,6,20,23,24," 13,266 ",0.00
6/21/2030 0:00,2030,6,21,0,1," 12,576 ",0.00
6/21/2030 1:00,2030,6,21,1,2," 12,163 ",0.00
6/21/2030 2:00,2030,6,21,2,3," 11,973 ",0.00
6/21/2030 3:00,2030,6,21,3,4," 12,114 ",0.00
6/21/2030 4:00,2030,6,21,4,5," 12,581 ",0.53
6/21/2030 5:00,2030,6,21,5,6," 13,305 ",139.13
6/21/2030 6:00,2030,6,21,6,7," 14,178 ",885.29
6/21/2030 7:00,2030,6,21,7,8," 15,116 ",2041.32
6/21/2030 8:00,2030,6,21,8,9," 15,980 ",3290.59
6/21/2030 9:00,2030,6,21,9,10," 16,956 ",4390.07
6/21/2030 10:00,2030,6,21,10,11," 17,719 ",5227.34
6/21/2030 11:00,2030,6,21,11,12," 18,330 ",5673.98
6/21/2030 12:00,2030,6,21,12,13," 18,829 ",5775.49
6/21/2030 13:00,2030,6,21,13,14," 19,154 ",5471.96
6/21/2030 14:00,2030,6,21,14,15," 19,289 ",4773.65
6/21/2030 15:00,2030,6,21,15,16," 19,002 ",3750.44
6/21/2030 16:00,2030,6,21,16,17," 18,344 ",2453.45
6/21/2030 17:00,2030,6,21,17,18," 17,299 ",1081.93
6/21/2030 18:00,2030,6,21,18,19," 16,559 ",236.19
6/21/2030 19:00,2030,6,21,19,20," 16,789 ",0.43
6/21/2030 20:00,2030,6,21,20,21," 16,451 ",0.00
6/21/2030 21:00,2030,6,21,21,22," 15,414 ",0.00
6/21/2030 22:00,2030,6,21,22,23," 14,272 ",0.00
6/21/2030 23:00,2030,6,21,23,24," 13,290 ",0.00
6/22/2030 0:00,2030,6,22,0,1," 12,661 ",0.00
6/22/2030 1:00,2030,6,22,1,2," 12,139 ",0.00
6/22/2030 2:00,2030,6,22,2,3," 11,867 ",0.00
6/22/2030 3:00,2030,6,22,3,4," 11,798 ",0.00
6/22/2030 4:00,2030,6,22,4,5," 11,892 ",0.35
6/22/2030 5:00,2030,6,22,5,6," 11,884 ",164.73
6/22/2030 6:00,2030,6,22,6,7," 12,360 ",1019.20
6/22/2030 7:00,2030,6,22,7,8," 13,281 ",2300.02
6/22/2030 8:00,2030,6,22,8,9," 13,857 ",3616.80
6/22/2030 9:00,2030,6,22,9,10," 14,083 ",4739.85
6/22/2030 10:00,2030,6,22,10,11," 14,273 ",5491.29
6/22/2030 11:00,2030,6,22,11,12," 14,353 ",5870.66
6/22/2030 12:00,2030,6,22,12,13," 14,374 ",5897.52
6/22/2030 13:00,2030,6,22,13,14," 14,273 ",5583.88
6/22/2030 14:00,2030,6,22,14,15," 14,248 ",4872.84
6/22/2030 15:00,2030,6,22,15,16," 14,170 ",3836.83
6/22/2030 16:00,2030,6,22,16,17," 14,017 ",2508.42
6/22/2030 17:00,2030,6,22,17,18," 13,828 ",1114.94
6/22/2030 18:00,2030,6,22,18,19," 13,804 ",253.86
6/22/2030 19:00,2030,6,22,19,20," 14,411 ",0.49
6/22/2030 20:00,2030,6,22,20,21," 14,446 ",0.00
6/22/2030 21:00,2030,6,22,21,22," 13,862 ",0.00
6/22/2030 22:00,2030,6,22,22,23," 12,859 ",0.00
6/22/2030 23:00,2030,6,22,23,24," 11,976 ",0.00
6/23/2030 0:00,2030,6,23,0,1," 11,366 ",0.00
6/23/2030 1:00,2030,6,23,1,2," 11,034 ",0.00
6/23/2030 2:00,2030,6,23,2,3," 10,754 ",0.00
6/23/2030 3:00,2030,6,23,3,4," 10,706 ",0.00
6/23/2030 4:00,2030,6,23,4,5," 10,683 ",0.35
6/23/2030 5:00,2030,6,23,5,6," 10,491 ",164.73
6/23/2030 6:00,2030,6,23,6,7," 10,969 ",1019.20
6/23/2030 7:00,2030,6,23,7,8," 11,723 ",2300.02
6/23/2030 8:00,2030,6,23,8,9," 12,509 ",3616.80
6/23/2030 9:00,2030,6,23,9,10," 13,164 ",4739.85
6/23/2030 10:00,2030,6,23,10,11," 13,528 ",5491.29
6/23/2030 11:00,2030,6,23,11,12," 13,579 ",5870.66
6/23/2030 12:00,2030,6,23,12,13," 13,776 ",5897.52
6/23/2030 13:00,2030,6,23,13,14," 13,941 ",5583.88
6/23/2030 14:00,2030,6,23,14,15," 14,082 ",4872.84
6/23/2030 15:00,2030,6,23,15,16," 14,199 ",3836.83
6/23/2030 16:00,2030,6,23,16,17," 14,163 ",2508.42
6/23/2030 17:00,2030,6,23,17,18," 13,985 ",1114.94
6/23/2030 18:00,2030,6,23,18,19," 13,865 ",253.86
6/23/2030 19:00,2030,6,23,19,20," 14,453 ",0.49
6/23/2030 20:00,2030,6,23,20,21," 14,464 ",0.00
6/23/2030 21:00,2030,6,23,21,22," 13,536 ",0.00
6/23/2030 22:00,2030,6,23,22,23," 12,449 ",0.00
6/23/2030 23:00,2030,6,23,23,24," 11,653 ",0.00
6/24/2030 0:00,2030,6,24,0,1," 11,278 ",0.00
6/24/2030 1:00,2030,6,24,1,2," 10,990 ",0.00
6/24/2030 2:00,2030,6,24,2,3," 10,931 ",0.00
6/24/2030 3:00,2030,6,24,3,4," 11,158 ",0.00
6/24/2030 4:00,2030,6,24,4,5," 11,722 ",0.35
6/24/2030 5:00,2030,6,24,5,6," 12,464 ",164.73
6/24/2030 6:00,2030,6,24,6,7," 13,536 ",1019.20
6/24/2030 7:00,2030,6,24,7,8," 14,399 ",2300.02
6/24/2030 8:00,2030,6,24,8,9," 15,225 ",3616.80
6/24/2030 9:00,2030,6,24,9,10," 15,942 ",4739.85
6/24/2030 10:00,2030,6,24,10,11," 16,430 ",5491.29
