Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
10/11/2029 5:00,2029,10,11,5,6," 2,473 ",0.00
10/11/2029 6:00,2029,10,11,6,7," 2,613 ",79.96
10/11/2029 7:00,2029,10,11,7,8," 2,770 ",402.58
10/11/2029 8:00,2029,10,11,8,9," 2,918 ",745.47
10/11/2029 9:00,2029,10,11,9,10," 3,049 ",1015.70
10/11/2029 10:00,2029,10,11,10,11," 3,122 ",1200.73
10/11/2029 11:00,2029,10,11,11,12," 3,156 ",1297.26
10/11/2029 12:00,2029,10,11,12,13," 3,175 ",1251.89
10/11/2029 13:00,2029,10,11,13,14," 3,166 ",1158.01
10/11/2029 14:00,2029,10,11,14,15," 3,134 ",930.60
10/11/2029 15:00,2029,10,11,15,16," 3,079 ",580.97
10/11/2029 16:00,2029,10,11,16,17," 3,019 ",162.40
10/11/2029 17:00,2029,10,11,17,18," 3,146 ",0.30
10/11/2029 18:00,2029,10,11,18,19," 3,299 ",0.00
10/11/2029 19:00,2029,10,11,19,20," 3,196 ",0.00
10/11/2029 20:00,2029,10,11,20,21," 2,950 ",0.00
10/11/2029 21:00,2029,10,11,21,22," 2,629 ",0.00
10/11/2029 22:00,2029,10,11,22,23," 2,336 ",0.00
10/11/2029 23:00,2029,10,11,23,24," 2,137 ",0.00
10/12/2029 0:00,2029,10,12,0,1," 2,032 ",0.00
10/12/2029 1:00,2029,10,12,1,2," 1,975 ",0.00
10/12/2029 2:00,2029,10,12,2,3," 1,946 ",0.00
10/12/2029 3:00,2029,10,12,3,4," 1,991 ",0.00
10/12/2029 4:00,2029,10,12,4,5," 2,145 ",0.00
10/12/2029 5:00,2029,10,12,5,6," 2,455 ",0.00
10/12/2029 6:00,2029,10,12,6,7," 2,601 ",79.96
10/12/2029 7:00,2029,10,12,7,8," 2,765 ",402.58
10/12/2029 8:00,2029,10,12,8,9," 2,903 ",745.47
10/12/2029 9:00,2029,10,12,9,10," 3,017 ",1015.70
10/12/2029 10:00,2029,10,12,10,11," 3,096 ",1200.73
10/12/2029 11:00,2029,10,12,11,12," 3,137 ",1297.26
10/12/2029 12:00,2029,10,12,12,13," 3,166 ",1251.89
10/12/2029 13:00,2029,10,12,13,14," 3,148 ",1158.01
10/12/2029 14:00,2029,10,12,14,15," 3,125 ",930.60
10/12/2029 15:00,2029,10,12,15,16," 3,055 ",580.97
10/12/2029 16:00,2029,10,12,16,17," 2,976 ",162.40
10/12/2029 17:00,2029,10,12,17,18," 3,111 ",0.30
10/12/2029 18:00,2029,10,12,18,19," 3,203 ",0.00
10/12/2029 19:00,2029,10,12,19,20," 3,108 ",0.00
10/12/2029 20:00,2029,10,12,20,21," 2,910 ",0.00
10/12/2029 21:00,2029,10,12,21,22," 2,647 ",0.00
10/12/2029 22:00,2029,10,12,22,23," 2,378 ",0.00
10/12/2029 23:00,2029,10,12,23,24," 2,171 ",0.00
10/13/2029 0:00,2029,10,13,0,1," 2,052 ",0.00
10/13/2029 1:00,2029,10,13,1,2," 1,976 ",0.00
10/13/2029 2:00,2029,10,13,2,3," 1,938 ",0.00
10/13/2029 3:00,2029,10,13,3,4," 1,955 ",0.00
10/13/2029 4:00,2029,10,13,4,5," 2,029 ",0.00
10/13/2029 5:00,2029,10,13,5,6," 2,165 ",0.00
10/13/2029 6:00,2029,10,13,6,7," 2,259 ",79.96
10/13/2029 7:00,2029,10,13,7,8," 2,456 ",402.58
10/13/2029 8:00,2029,10,13,8,9," 2,595 ",745.47
10/13/2029 9:00,2029,10,13,9,10," 2,714 ",1015.70
10/13/2029 10:00,2029,10,13,10,11," 2,786 ",1200.73
10/13/2029 11:00,2029,10,13,11,12," 2,809 ",1297.26
10/13/2029 12:00,2029,10,13,12,13," 2,797 ",1251.89
10/13/2029 13:00,2029,10,13,13,14," 2,782 ",1158.01
10/13/2029 14:00,2029,10,13,14,15," 2,757 ",930.60
10/13/2029 15:00,2029,10,13,15,16," 2,736 ",580.97
10/13/2029 16:00,2029,10,13,16,17," 2,745 ",162.40
10/13/2029 17:00,2029,10,13,17,18," 2,964 ",0.30
10/13/2029 18:00,2029,10,13,18,19," 3,062 ",0.00
10/13/2029 19:00,2029,10,13,19,20," 2,975 ",0.00
10/13/2029 20:00,2029,10,13,20,21," 2,813 ",0.00
10/13/2029 21:00,2029,10,13,21,22," 2,572 ",0.00
10/13/2029 22:00,2029,10,13,22,23," 2,336 ",0.00
10/13/2029 23:00,2029,10,13,23,24," 2,147 ",0.00
10/14/2029 0:00,2029,10,14,0,1," 2,043 ",0.00
10/14/2029 1:00,2029,10,14,1,2," 1,971 ",0.00
10/14/2029 2:00,2029,10,14,2,3," 1,926 ",0.00
10/14/2029 3:00,2029,10,14,3,4," 1,924 ",0.00
10/14/2029 4:00,2029,10,14,4,5," 1,975 ",0.00
10/14/2029 5:00,2029,10,14,5,6," 2,066 ",0.00
10/14/2029 6:00,2029,10,14,6,7," 2,134 ",79.96
10/14/2029 7:00,2029,10,14,7,8," 2,317 ",402.58
10/14/2029 8:00,2029,10,14,8,9," 2,480 ",745.47
10/14/2029 9:00,2029,10,14,9,10," 2,575 ",1015.70
10/14/2029 10:00,2029,10,14,10,11," 2,615 ",1200.73
10/14/2029 11:00,2029,10,14,11,12," 2,640 ",1297.26
10/14/2029 12:00,2029,10,14,12,13," 2,645 ",1251.89
10/14/2029 13:00,2029,10,14,13,14," 2,644 ",1158.01
10/14/2029 14:00,2029,10,14,14,15," 2,634 ",930.60
10/14/2029 15:00,2029,10,14,15,16," 2,639 ",580.97
10/14/2029 16:00,2029,10,14,16,17," 2,692 ",162.40
10/14/2029 17:00,2029,10,14,17,18," 2,917 ",0.30
10/14/2029 18:00,2029,10,14,18,19," 3,080 ",0.00
10/14/2029 19:00,2029,10,14,19,20," 2,980 ",0.00
10/14/2029 20:00,2029,10,14,20,21," 2,766 ",0.00
10/14/2029 21:00,2029,10,14,21,22," 2,484 ",0.00
10/14/2029 22:00,2029,10,14,22,23," 2,237 ",0.00
10/14/2029 23:00,2029,10,14,23,24," 2,066 ",0.00
10/15/2029 0:00,2029,10,15,0,1," 1,973 ",0.00
10/15/2029 1:00,2029,10,15,1,2," 1,915 ",0.00
10/15/2029 2:00,2029,10,15,2,3," 1,906 ",0.00
10/15/2029 3:00,2029,10,15,3,4," 1,964 ",0.00
10/15/2029 4:00,2029,10,15,4,5," 2,123 ",0.00
10/15/2029 5:00,2029,10,15,5,6," 2,441 ",0.00
10/15/2029 6:00,2029,10,15,6,7," 2,645 ",44.39
10/15/2029 7:00,2029,10,15,7,8," 2,798 ",284.05
10/15/2029 8:00,2029,10,15,8,9," 2,920 ",559.73
10/15/2029 9:00,2029,10,15,9,10," 3,019 ",782.56
10/15/2029 10:00,2029,10,15,10,11," 3,036 ",932.33
10/15/2029 11:00,2029,10,15,11,12," 3,037 ",1005.21
10/15/2029 12:00,2029,10,15,12,13," 3,047 ",969.73
10/15/2029 13:00,2029,10,15,13,14," 3,030 ",864.85
10/15/2029 14:00,2029,10,15,14,15," 3,004 ",684.18
10/15/2029 15:00,2029,10,15,15,16," 2,966 ",412.62
10/15/2029 16:00,2029,10,15,16,17," 2,967 ",114.56
10/15/2029 17:00,2029,10,15,17,18," 3,192 ",0.00
10/15/2029 18:00,2029,10,15,18,19," 3,276 ",0.00
10/15/2029 19:00,2029,10,15,19,20," 3,179 ",0.00
10/15/2029 20:00,2029,10,15,20,21," 2,944 ",0.00
10/15/2029 21:00,2029,10,15,21,22," 2,613 ",0.00
10/15/2029 22:00,2029,10,15,22,23," 2,332 ",0.00
10/15/2029 23:00,2029,10,15,23,24," 2,132 ",0.00
10/16/2029 0:00,2029,10,16,0,1," 2,025 ",0.00
10/16/2029 1:00,2029,10,16,1,2," 1,969 ",0.00
10/16/2029 2:00,2029,10,16,2,3," 1,959 ",0.00
10/16/2029 3:00,2029,10,16,3,4," 2,003 ",0.00
10/16/2029 4:00,2029,10,16,4,5," 2,183 ",0.00
10/16/2029 5:00,2029,10,16,5,6," 2,526 ",0.00
10/16/2029 6:00,2029,10,16,6,7," 2,720 ",44.39
10/16/2029 7:00,2029,10,16,7,8," 2,855 ",284.05
10/16/2029 8:00,2029,10,16,8,9," 2,978 ",559.73
10/16/2029 9:00,2029,10,16,9,10," 3,082 ",782.56
10/16/2029 10:00,2029,10,16,10,11," 3,152 ",932.33
10/16/2029 11:00,2029,10,16,11,12," 3,173 ",1005.21
10/16/2029 12:00,2029,10,16,12,13," 3,178 ",969.73
10/16/2029 13:00,2029,10,16,13,14," 3,156 ",864.85
10/16/2029 14:00,2029,10,16,14,15," 3,114 ",684.18
10/16/2029 15:00,2029,10,16,15,16," 3,061 ",412.62
10/16/2029 16:00,2029,10,16,16,17," 3,043 ",114.56
10/16/2029 17:00,2029,10,16,17,18," 3,258 ",0.00
10/16/2029 18:00,2029,10,16,18,19," 3,342 ",0.00
10/16/2029 19:00,2029,10,16,19,20," 3,238 ",0.00
10/16/2029 20:00,2029,10,16,20,21," 2,993 ",0.00
10/16/2029 21:00,2029,10,16,21,22," 2,659 ",0.00
10/16/2029 22:00,2029,10,16,22,23," 2,359 ",0.00
10/16/2029 23:00,2029,10,16,23,24," 2,156 ",0.00
10/17/2029 0:00,2029,10,17,0,1," 2,047 ",0.00
10/17/2029 1:00,2029,10,17,1,2," 2,000 ",0.00
10/17/2029 2:00,2029,10,17,2,3," 1,986 ",0.00
10/17/2029 3:00,2029,10,17,3,4," 2,032 ",0.00
10/17/2029 4:00,2029,10,17,4,5," 2,211 ",0.00
10/17/2029 5:00,2029,10,17,5,6," 2,555 ",0.00
10/17/2029 6:00,2029,10,17,6,7," 2,753 ",44.39
10/17/2029 7:00,2029,10,17,7,8," 2,900 ",284.05
10/17/2029 8:00,2029,10,17,8,9," 3,041 ",559.73
10/17/2029 9:00,2029,10,17,9,10," 3,188 ",782.56
10/17/2029 10:00,2029,10,17,10,11," 3,273 ",932.33
10/17/2029 11:00,2029,10,17,11,12," 3,303 ",1005.21
10/17/2029 12:00,2029,10,17,12,13," 3,345 ",969.73
10/17/2029 13:00,2029,10,17,13,14," 3,354 ",864.85
10/17/2029 14:00,2029,10,17,14,15," 3,333 ",684.18
10/17/2029 15:00,2029,10,17,15,16," 3,299 ",412.62
10/17/2029 16:00,2029,10,17,16,17," 3,252 ",114.56
10/17/2029 17:00,2029,10,17,17,18," 3,350 ",0.00
10/17/2029 18:00,2029,10,17,18,19," 3,442 ",0.00
10/17/2029 19:00,2029,10,17,19,20," 3,335 ",0.00
10/17/2029 20:00,2029,10,17,20,21," 3,100 ",0.00
10/17/2029 21:00,2029,10,17,21,22," 2,774 ",0.00
10/17/2029 22:00,2029,10,17,22,23," 2,449 ",0.00
10/17/2029 23:00,2029,10,17,23,24," 2,237 ",0.00
10/18/2029 0:00,2029,10,18,0,1," 2,111 ",0.00
10/18/2029 1:00,2029,10,18,1,2," 2,057 ",0.00
10/18/2029 2:00,2029,10,18,2,3," 2,034 ",0.00
10/18/2029 3:00,2029,10,18,3,4," 2,065 ",0.00
10/18/2029 4:00,2029,10,18,4,5," 2,218 ",0.00
10/18/2029 5:00,2029,10,18,5,6," 2,518 ",0.00
10/18/2029 6:00,2029,10,18,6,7," 2,697 ",44.39
10/18/2029 7:00,2029,10,18,7,8," 2,886 ",284.05
10/18/2029 8:00,2029,10,18,8,9," 3,066 ",559.73
10/18/2029 9:00,2029,10,18,9,10," 3,245 ",782.56
10/18/2029 10:00,2029,10,18,10,11," 3,342 ",932.33
10/18/2029 11:00,2029,10,18,11,12," 3,373 ",1005.21
10/18/2029 12:00,2029,10,18,12,13," 3,440 ",969.73
10/18/2029 13:00,2029,10,18,13,14," 3,444 ",864.85
10/18/2029 14:00,2029,10,18,14,15," 3,406 ",684.18
10/18/2029 15:00,2029,10,18,15,16," 3,349 ",412.62
10/18/2029 16:00,2029,10,18,16,17," 3,275 ",114.56
10/18/2029 17:00,2029,10,18,17,18," 3,389 ",0.00
10/18/2029 18:00,2029,10,18,18,19," 3,476 ",0.00
10/18/2029 19:00,2029,10,18,19,20," 3,358 ",0.00
10/18/2029 20:00,2029,10,18,20,21," 3,130 ",0.00
10/18/2029 21:00,2029,10,18,21,22," 2,812 ",0.00
10/18/2029 22:00,2029,10,18,22,23," 2,486 ",0.00
10/18/2029 23:00,2029,10,18,23,24," 2,266 ",0.00
10/19/2029 0:00,2029,10,19,0,1," 2,127 ",0.00
10/19/2029 1:00,2029,10,19,1,2," 2,071 ",0.00
10/19/2029 2:00,2029,10,19,2,3," 2,050 ",0.00
10/19/2029 3:00,2029,10,19,3,4," 2,082 ",0.00
10/19/2029 4:00,2029,10,19,4,5," 2,249 ",0.00
10/19/2029 5:00,2029,10,19,5,6," 2,548 ",0.00
10/19/2029 6:00,2029,10,19,6,7," 2,727 ",44.39
10/19/2029 7:00,2029,10,19,7,8," 2,903 ",284.05
10/19/2029 8:00,2029,10,19,8,9," 3,133 ",559.73
10/19/2029 9:00,2029,10,19,9,10," 3,279 ",782.56
10/19/2029 10:00,2029,10,19,10,11," 3,420 ",932.33
10/19/2029 11:00,2029,10,19,11,12," 3,603 ",1005.21
10/19/2029 12:00,2029,10,19,12,13," 3,689 ",969.73
10/19/2029 13:00,2029,10,19,13,14," 3,739 ",864.85
10/19/2029 14:00,2029,10,19,14,15," 3,749 ",684.18
10/19/2029 15:00,2029,10,19,15,16," 3,722 ",412.62
10/19/2029 16:00,2029,10,19,16,17," 3,621 ",114.56
10/19/2029 17:00,2029,10,19,17,18," 3,625 ",0.00
10/19/2029 18:00,2029,10,19,18,19," 3,616 ",0.00
10/19/2029 19:00,2029,10,19,19,20," 3,445 ",0.00
10/19/2029 20:00,2029,10,19,20,21," 3,238 ",0.00
10/19/2029 21:00,2029,10,19,21,22," 2,933 ",0.00
10/19/2029 22:00,2029,10,19,22,23," 2,608 ",0.00
10/19/2029 23:00,2029,10,19,23,24," 2,357 ",0.00
10/20/2029 0:00,2029,10,20,0,1," 2,216 ",0.00
10/20/2029 1:00,2029,10,20,1,2," 2,109 ",0.00
10/20/2029 2:00,2029,10,20,2,3," 2,063 ",0.00
10/20/2029 3:00,2029,10,20,3,4," 2,055 ",0.00
10/20/2029 4:00,2029,10,20,4,5," 2,104 ",0.00
10/20/2029 5:00,2029,10,20,5,6," 2,230 ",0.00
10/20/2029 6:00,2029,10,20,6,7," 2,295 ",44.39
10/20/2029 7:00,2029,10,20,7,8," 2,529 ",284.05
10/20/2029 8:00,2029,10,20,8,9," 2,768 ",559.73
10/20/2029 9:00,2029,10,20,9,10," 2,954 ",782.56
10/20/2029 10:00,2029,10,20,10,11," 3,118 ",932.33
10/20/2029 11:00,2029,10,20,11,12," 3,245 ",1005.21
10/20/2029 12:00,2029,10,20,12,13," 3,292 ",969.73
10/20/2029 13:00,2029,10,20,13,14," 3,251 ",864.85
10/20/2029 14:00,2029,10,20,14,15," 3,280 ",684.18
10/20/2029 15:00,2029,10,20,15,16," 3,308 ",412.62
10/20/2029 16:00,2029,10,20,16,17," 3,280 ",114.56
10/20/2029 17:00,2029,10,20,17,18," 3,350 ",0.00
10/20/2029 18:00,2029,10,20,18,19," 3,357 ",0.00
10/20/2029 19:00,2029,10,20,19,20," 3,219 ",0.00
10/20/2029 20:00,2029,10,20,20,21," 3,016 ",0.00
10/20/2029 21:00,2029,10,20,21,22," 2,758 ",0.00
10/20/2029 22:00,2029,10,20,22,23," 2,473 ",0.00
10/20/2029 23:00,2029,10,20,23,24," 2,266 ",0.00
10/21/2029 0:00,2029,10,21,0,1," 2,122 ",0.00
10/21/2029 1:00,2029,10,21,1,2," 2,040 ",0.00
10/21/2029 2:00,2029,10,21,2,3," 1,987 ",0.00
10/21/2029 3:00,2029,10,21,3,4," 1,981 ",0.00
10/21/2029 4:00,2029,10,21,4,5," 2,024 ",0.00
10/21/2029 5:00,2029,10,21,5,6," 2,109 ",0.00
10/21/2029 6:00,2029,10,21,6,7," 2,199 ",44.39
10/21/2029 7:00,2029,10,21,7,8," 2,358 ",284.05
10/21/2029 8:00,2029,10,21,8,9," 2,534 ",559.73
10/21/2029 9:00,2029,10,21,9,10," 2,695 ",782.56
10/21/2029 10:00,2029,10,21,10,11," 2,816 ",932.33
10/21/2029 11:00,2029,10,21,11,12," 2,887 ",1005.21
10/21/2029 12:00,2029,10,21,12,13," 2,908 ",969.73
10/21/2029 13:00,2029,10,21,13,14," 2,907 ",864.85
10/21/2029 14:00,2029,10,21,14,15," 2,899 ",684.18
10/21/2029 15:00,2029,10,21,15,16," 2,889 ",412.62
10/21/2029 16:00,2029,10,21,16,17," 2,914 ",114.56
10/21/2029 17:00,2029,10,21,17,18," 3,152 ",0.00
10/21/2029 18:00,2029,10,21,18,19," 3,239 ",0.00
10/21/2029 19:00,2029,10,21,19,20," 3,116 ",0.00
10/21/2029 20:00,2029,10,21,20,21," 2,883 ",0.00
10/21/2029 21:00,2029,10,21,21,22," 2,588 ",0.00
10/21/2029 22:00,2029,10,21,22,23," 2,328 ",0.00
10/21/2029 23:00,2029,10,21,23,24," 2,153 ",0.00
10/22/2029 0:00,2029,10,22,0,1," 2,061 ",0.00
10/22/2029 1:00,2029,10,22,1,2," 2,013 ",0.00
10/22/2029 2:00,2029,10,22,2,3," 1,999 ",0.00
10/22/2029 3:00,2029,10,22,3,4," 2,054 ",0.00
10/22/2029 4:00,2029,10,22,4,5," 2,236 ",0.00
10/22/2029 5:00,2029,10,22,5,6," 2,580 ",0.00
10/22/2029 6:00,2029,10,22,6,7," 2,820 ",48.41
10/22/2029 7:00,2029,10,22,7,8," 2,933 ",372.57
10/22/2029 8:00,2029,10,22,8,9," 3,051 ",714.63
10/22/2029 9:00,2029,10,22,9,10," 3,159 ",972.84
10/22/2029 10:00,2029,10,22,10,11," 3,254 ",1133.73
10/22/2029 11:00,2029,10,22,11,12," 3,300 ",1228.22
10/22/2029 12:00,2029,10,22,12,13," 3,325 ",1223.27
10/22/2029 13:00,2029,10,22,13,14," 3,263 ",1080.70
10/22/2029 14:00,2029,10,22,14,15," 3,253 ",826.80
10/22/2029 15:00,2029,10,22,15,16," 3,182 ",474.80
10/22/2029 16:00,2029,10,22,16,17," 3,144 ",122.73
10/22/2029 17:00,2029,10,22,17,18," 3,326 ",0.00
10/22/2029 18:00,2029,10,22,18,19," 3,364 ",0.00
10/22/2029 19:00,2029,10,22,19,20," 3,256 ",0.00
10/22/2029 20:00,2029,10,22,20,21," 3,017 ",0.00
10/22/2029 21:00,2029,10,22,21,22," 2,689 ",0.00
10/22/2029 22:00,2029,10,22,22,23," 2,385 ",0.00
10/22/2029 23:00,2029,10,22,23,24," 2,186 ",0.00
10/23/2029 0:00,2029,10,23,0,1," 2,068 ",0.00
10/23/2029 1:00,2029,10,23,1,2," 2,012 ",0.00
10/23/2029 2:00,2029,10,23,2,3," 1,988 ",0.00
10/23/2029 3:00,2029,10,23,3,4," 2,036 ",0.00
10/23/2029 4:00,2029,10,23,4,5," 2,220 ",0.00
10/23/2029 5:00,2029,10,23,5,6," 2,557 ",0.00
10/23/2029 6:00,2029,10,23,6,7," 2,739 ",48.41
10/23/2029 7:00,2029,10,23,7,8," 2,860 ",372.57
10/23/2029 8:00,2029,10,23,8,9," 3,006 ",714.63
10/23/2029 9:00,2029,10,23,9,10," 3,135 ",972.84
10/23/2029 10:00,2029,10,23,10,11," 3,207 ",1133.73
10/23/2029 11:00,2029,10,23,11,12," 3,238 ",1228.22
10/23/2029 12:00,2029,10,23,12,13," 3,256 ",1223.27
10/23/2029 13:00,2029,10,23,13,14," 3,239 ",1080.70
10/23/2029 14:00,2029,10,23,14,15," 3,198 ",826.80
10/23/2029 15:00,2029,10,23,15,16," 3,146 ",474.80
10/23/2029 16:00,2029,10,23,16,17," 3,098 ",122.73
10/23/2029 17:00,2029,10,23,17,18," 3,287 ",0.00
10/23/2029 18:00,2029,10,23,18,19," 3,344 ",0.00
10/23/2029 19:00,2029,10,23,19,20," 3,235 ",0.00
10/23/2029 20:00,2029,10,23,20,21," 2,977 ",0.00
10/23/2029 21:00,2029,10,23,21,22," 2,620 ",0.00
10/23/2029 22:00,2029,10,23,22,23," 2,337 ",0.00
10/23/2029 23:00,2029,10,23,23,24," 2,132 ",0.00
10/24/2029 0:00,2029,10,24,0,1," 2,024 ",0.00
10/24/2029 1:00,2029,10,24,1,2," 1,961 ",0.00
10/24/2029 2:00,2029,10,24,2,3," 1,942 ",0.00
10/24/2029 3:00,2029,10,24,3,4," 1,994 ",0.00
10/24/2029 4:00,2029,10,24,4,5," 2,170 ",0.00
10/24/2029 5:00,2029,10,24,5,6," 2,511 ",0.00
10/24/2029 6:00,2029,10,24,6,7," 2,683 ",48.41
10/24/2029 7:00,2029,10,24,7,8," 2,823 ",372.57
10/24/2029 8:00,2029,10,24,8,9," 2,949 ",714.63
10/24/2029 9:00,2029,10,24,9,10," 3,110 ",972.84
10/24/2029 10:00,2029,10,24,10,11," 3,203 ",1133.73
10/24/2029 11:00,2029,10,24,11,12," 3,257 ",1228.22
10/24/2029 12:00,2029,10,24,12,13," 3,307 ",1223.27
10/24/2029 13:00,2029,10,24,13,14," 3,333 ",1080.70
10/24/2029 14:00,2029,10,24,14,15," 3,309 ",826.80
10/24/2029 15:00,2029,10,24,15,16," 3,272 ",474.80
10/24/2029 16:00,2029,10,24,16,17," 3,215 ",122.73
10/24/2029 17:00,2029,10,24,17,18," 3,367 ",0.00
10/24/2029 18:00,2029,10,24,18,19," 3,413 ",0.00
10/24/2029 19:00,2029,10,24,19,20," 3,294 ",0.00
10/24/2029 20:00,2029,10,24,20,21," 3,037 ",0.00
10/24/2029 21:00,2029,10,24,21,22," 2,706 ",0.00
10/24/2029 22:00,2029,10,24,22,23," 2,393 ",0.00
10/24/2029 23:00,2029,10,24,23,24," 2,182 ",0.00
10/25/2029 0:00,2029,10,25,0,1," 2,059 ",0.00
10/25/2029 1:00,2029,10,25,1,2," 1,997 ",0.00
10/25/2029 2:00,2029,10,25,2,3," 1,975 ",0.00
10/25/2029 3:00,2029,10,25,3,4," 2,014 ",0.00
10/25/2029 4:00,2029,10,25,4,5," 2,193 ",0.00
10/25/2029 5:00,2029,10,25,5,6," 2,532 ",0.00
10/25/2029 6:00,2029,10,25,6,7," 2,689 ",48.41
10/25/2029 7:00,2029,10,25,7,8," 2,837 ",372.57
10/25/2029 8:00,2029,10,25,8,9," 2,985 ",714.63
10/25/2029 9:00,2029,10,25,9,10," 3,152 ",972.84
10/25/2029 10:00,2029,10,25,10,11," 3,263 ",1133.73
10/25/2029 11:00,2029,10,25,11,12," 3,307 ",1228.22
10/25/2029 12:00,2029,10,25,12,13," 3,344 ",1223.27
10/25/2029 13:00,2029,10,25,13,14," 3,354 ",1080.70
10/25/2029 14:00,2029,10,25,14,15," 3,328 ",826.80
10/25/2029 15:00,2029,10,25,15,16," 3,276 ",474.80
10/25/2029 16:00,2029,10,25,16,17," 3,214 ",122.73
10/25/2029 17:00,2029,10,25,17,18," 3,370 ",0.00
10/25/2029 18:00,2029,10,25,18,19," 3,414 ",0.00
10/25/2029 19:00,2029,10,25,19,20," 3,293 ",0.00
10/25/2029 20:00,2029,10,25,20,21," 3,040 ",0.00
10/25/2029 21:00,2029,10,25,21,22," 2,712 ",0.00
10/25/2029 22:00,2029,10,25,22,23," 2,397 ",0.00
10/25/2029 23:00,2029,10,25,23,24," 2,202 ",0.00
10/26/2029 0:00,2029,10,26,0,1," 2,076 ",0.00
10/26/2029 1:00,2029,10,26,1,2," 2,011 ",0.00
10/26/2029 2:00,2029,10,26,2,3," 1,985 ",0.00
10/26/2029 3:00,2029,10,26,3,4," 2,023 ",0.00
10/26/2029 4:00,2029,10,26,4,5," 2,183 ",0.00
10/26/2029 5:00,2029,10,26,5,6," 2,512 ",0.00
10/26/2029 6:00,2029,10,26,6,7," 2,667 ",48.41
10/26/2029 7:00,2029,10,26,7,8," 2,836 ",372.57
10/26/2029 8:00,2029,10,26,8,9," 2,994 ",714.63
10/26/2029 9:00,2029,10,26,9,10," 3,162 ",972.84
10/26/2029 10:00,2029,10,26,10,11," 3,290 ",1133.73
10/26/2029 11:00,2029,10,26,11,12," 3,363 ",1228.22
10/26/2029 12:00,2029,10,26,12,13," 3,414 ",1223.27
10/26/2029 13:00,2029,10,26,13,14," 3,413 ",1080.70
10/26/2029 14:00,2029,10,26,14,15," 3,373 ",826.80
10/26/2029 15:00,2029,10,26,15,16," 3,313 ",474.80
10/26/2029 16:00,2029,10,26,16,17," 3,223 ",122.73
10/26/2029 17:00,2029,10,26,17,18," 3,341 ",0.00
10/26/2029 18:00,2029,10,26,18,19," 3,341 ",0.00
10/26/2029 19:00,2029,10,26,19,20," 3,225 ",0.00
10/26/2029 20:00,2029,10,26,20,21," 3,025 ",0.00
10/26/2029 21:00,2029,10,26,21,22," 2,760 ",0.00
10/26/2029 22:00,2029,10,26,22,23," 2,468 ",0.00
10/26/2029 23:00,2029,10,26,23,24," 2,254 ",0.00
10/27/2029 0:00,2029,10,27,0,1," 2,113 ",0.00
10/27/2029 1:00,2029,10,27,1,2," 2,039 ",0.00
10/27/2029 2:00,2029,10,27,2,3," 1,996 ",0.00
10/27/2029 3:00,2029,10,27,3,4," 1,997 ",0.00
10/27/2029 4:00,2029,10,27,4,5," 2,063 ",0.00
10/27/2029 5:00,2029,10,27,5,6," 2,207 ",0.00
10/27/2029 6:00,2029,10,27,6,7," 2,274 ",48.41
10/27/2029 7:00,2029,10,27,7,8," 2,476 ",372.57
10/27/2029 8:00,2029,10,27,8,9," 2,667 ",714.63
10/27/2029 9:00,2029,10,27,9,10," 2,822 ",972.84
10/27/2029 10:00,2029,10,27,10,11," 2,906 ",1133.73
10/27/2029 11:00,2029,10,27,11,12," 2,950 ",1228.22
10/27/2029 12:00,2029,10,27,12,13," 2,960 ",1223.27
10/27/2029 13:00,2029,10,27,13,14," 2,974 ",1080.70
10/27/2029 14:00,2029,10,27,14,15," 2,984 ",826.80
10/27/2029 15:00,2029,10,27,15,16," 2,984 ",474.80
10/27/2029 16:00,2029,10,27,16,17," 2,978 ",122.73
10/27/2029 17:00,2029,10,27,17,18," 3,189 ",0.00
10/27/2029 18:00,2029,10,27,18,19," 3,217 ",0.00
10/27/2029 19:00,2029,10,27,19,20," 3,101 ",0.00
10/27/2029 20:00,2029,10,27,20,21," 2,913 ",0.00
10/27/2029 21:00,2029,10,27,21,22," 2,657 ",0.00
10/27/2029 22:00,2029,10,27,22,23," 2,408 ",0.00
10/27/2029 23:00,2029,10,27,23,24," 2,221 ",0.00
10/28/2029 0:00,2029,10,28,0,1," 2,084 ",0.00
10/28/2029 1:00,2029,10,28,1,2," 2,033 ",0.00
10/28/2029 2:00,2029,10,28,2,3," 1,987 ",0.00
10/28/2029 3:00,2029,10,28,3,4," 1,978 ",0.00
10/28/2029 4:00,2029,10,28,4,5," 2,023 ",0.00
10/28/2029 5:00,2029,10,28,5,6," 2,115 ",0.00
10/28/2029 6:00,2029,10,28,6,7," 2,187 ",48.41
10/28/2029 7:00,2029,10,28,7,8," 2,339 ",372.57
10/28/2029 8:00,2029,10,28,8,9," 2,515 ",714.63
10/28/2029 9:00,2029,10,28,9,10," 2,687 ",972.84
10/28/2029 10:00,2029,10,28,10,11," 2,807 ",1133.73
10/28/2029 11:00,2029,10,28,11,12," 2,865 ",1228.22
10/28/2029 12:00,2029,10,28,12,13," 2,897 ",1223.27
10/28/2029 13:00,2029,10,28,13,14," 2,921 ",1080.70
10/28/2029 14:00,2029,10,28,14,15," 2,947 ",826.80
10/28/2029 15:00,2029,10,28,15,16," 2,964 ",474.80
10/28/2029 16:00,2029,10,28,16,17," 3,001 ",122.73
